f 0.800000 0.800000 0.800000 
50 89 8 snow
50 89 9 snow
50 89 10 snow
50 89 11 snow
50 89 12 snow
50 90 0 snow
50 90 1 snow
50 90 2 snow
50 90 3 snow
50 90 4 snow
50 90 5 snow
50 90 6 snow
50 90 7 snow
50 90 8 snow
50 90 9 snow
50 90 10 snow
50 90 11 snow
50 90 12 snow
50 91 0 snow
50 91 1 snow
50 91 2 snow
50 91 3 snow
50 91 4 snow
50 91 5 snow
50 91 6 snow
50 91 7 snow
50 91 8 snow
50 91 9 snow
50 91 10 snow
50 91 11 snow
50 91 12 snow
50 92 0 snow
50 92 1 snow
50 92 2 snow
50 92 3 snow
50 92 4 snow
50 92 5 snow
50 92 6 snow
50 92 7 snow
50 92 8 snow
50 92 9 snow
50 92 10 snow
50 92 11 snow
50 92 12 snow
50 93 0 snow
50 93 1 snow
50 93 2 snow
50 93 3 snow
50 93 4 snow
50 93 5 snow
50 93 6 snow
50 93 7 snow
50 93 8 snow
50 93 9 snow
50 93 10 snow
50 93 11 snow
50 93 12 snow
50 93 13 snow
50 94 0 snow
50 94 1 snow
50 94 2 snow
50 94 3 snow
50 94 4 snow
50 94 5 snow
50 94 6 snow
50 94 7 snow
50 94 8 snow
50 94 9 snow
50 94 10 snow
50 94 11 snow
50 94 12 snow
50 94 13 snow
50 95 0 snow
50 95 1 snow
50 95 2 snow
50 95 3 snow
50 95 4 snow
50 95 5 snow
50 95 6 snow
50 95 7 snow
50 95 8 snow
50 95 9 snow
50 95 10 snow
50 95 11 snow
50 95 12 snow
50 95 13 snow
50 95 14 snow
50 96 0 snow
50 96 1 snow
50 96 2 snow
50 96 3 snow
50 96 4 snow
50 96 5 snow
50 96 6 snow
50 96 7 snow
50 96 8 snow
50 96 9 snow
50 96 10 snow
50 96 11 snow
50 96 12 snow
50 96 13 snow
50 96 14 snow
50 96 15 snow
50 97 0 snow
50 97 1 snow
50 97 2 snow
50 97 3 snow
50 97 4 snow
50 97 5 snow
50 97 6 snow
50 97 7 snow
50 97 8 snow
50 97 9 snow
50 97 10 snow
50 97 11 snow
50 97 12 snow
50 97 13 snow
50 97 14 snow
50 97 15 snow
50 98 0 snow
50 98 1 snow
50 98 2 snow
50 98 3 snow
50 98 4 snow
50 98 5 snow
50 98 6 snow
50 98 7 snow
50 98 8 snow
50 98 9 snow
50 98 10 snow
50 98 11 snow
50 98 12 snow
50 98 13 snow
50 98 14 snow
50 98 15 snow
50 99 0 snow
50 99 1 snow
50 99 2 snow
50 99 3 snow
50 99 4 snow
50 99 5 snow
50 99 6 snow
50 99 7 snow
50 99 8 snow
50 99 9 snow
50 99 10 snow
50 99 11 snow
50 99 12 snow
50 99 13 snow
50 99 14 snow
50 99 15 snow
50 99 16 snow
51 0 0 snow
51 0 1 snow
51 0 2 snow
51 0 3 snow
51 0 4 snow
51 0 5 snow
51 0 6 snow
51 0 7 snow
51 0 8 snow
51 0 9 snow
51 1 0 snow
51 1 1 snow
51 1 2 snow
51 1 3 snow
51 1 4 snow
51 1 5 snow
51 1 6 snow
51 1 7 snow
51 1 8 snow
51 1 9 snow
51 2 0 snow
51 2 1 snow
51 2 2 snow
51 2 3 snow
51 2 4 snow
51 2 5 snow
51 2 6 snow
51 2 7 snow
51 2 8 snow
51 2 9 snow
51 3 0 snow
51 3 1 snow
51 3 2 snow
51 3 3 snow
51 3 4 snow
51 3 5 snow
51 3 6 snow
51 3 7 snow
51 3 8 snow
51 3 9 snow
51 4 0 snow
51 4 1 snow
51 4 2 snow
51 4 3 snow
51 4 4 snow
51 4 5 snow
51 4 6 snow
51 4 7 snow
51 4 8 snow
51 4 9 snow
51 5 0 snow
51 5 1 snow
51 5 2 snow
51 5 3 snow
51 5 4 snow
51 5 5 snow
51 5 6 snow
51 5 7 snow
51 5 8 snow
51 5 9 snow
51 6 0 snow
51 6 1 snow
51 6 2 snow
51 6 3 snow
51 6 4 snow
51 6 5 snow
51 6 6 snow
51 6 7 snow
51 6 8 snow
51 6 9 snow
51 7 0 snow
51 7 1 snow
51 7 2 snow
51 7 3 snow
51 7 4 snow
51 7 5 snow
51 7 6 snow
51 7 7 snow
51 7 8 snow
51 7 9 snow
51 8 0 snow
51 8 1 snow
51 8 2 snow
51 8 3 snow
51 8 4 snow
51 8 5 snow
51 8 6 snow
51 8 7 snow
51 8 8 snow
51 8 9 snow
51 9 0 snow
51 9 1 snow
51 9 2 snow
51 9 3 snow
51 9 4 snow
51 9 5 snow
51 9 6 snow
51 9 7 snow
51 9 8 snow
51 9 9 snow
51 10 0 snow
51 10 1 snow
51 10 2 snow
51 10 3 snow
51 10 4 snow
51 10 5 snow
51 10 6 snow
51 10 7 snow
51 10 8 snow
51 10 9 snow
51 11 0 snow
51 11 1 snow
51 11 2 snow
51 11 3 snow
51 11 4 snow
51 11 5 snow
51 11 6 snow
51 11 7 snow
51 11 8 snow
51 11 9 snow
51 12 0 snow
51 12 1 snow
51 12 2 snow
51 12 3 snow
51 12 4 snow
51 12 5 snow
51 12 6 snow
51 12 7 snow
51 12 8 snow
51 12 9 snow
51 13 0 snow
51 13 1 snow
51 13 2 snow
51 13 3 snow
51 13 4 snow
51 13 5 snow
51 13 6 snow
51 13 7 snow
51 13 8 snow
51 13 9 snow
51 14 0 snow
51 14 1 snow
51 14 2 snow
51 14 3 snow
51 14 4 snow
51 14 5 snow
51 14 6 snow
51 14 7 snow
51 14 8 snow
51 14 9 snow
51 15 0 snow
51 15 1 snow
51 15 2 snow
51 15 3 snow
51 15 4 snow
51 15 5 snow
51 15 6 snow
51 15 7 snow
51 15 8 snow
51 15 9 snow
51 15 12 leaves_1
51 16 0 snow
51 16 1 snow
51 16 2 snow
51 16 3 snow
51 16 4 snow
51 16 5 snow
51 16 6 snow
51 16 7 snow
51 16 8 snow
51 16 9 snow
51 16 12 leaves_1
51 16 13 leaves_1
51 16 14 leaves_1
51 17 0 snow
51 17 1 snow
51 17 2 snow
51 17 3 snow
51 17 4 snow
51 17 5 snow
51 17 6 snow
51 17 7 snow
51 17 8 snow
51 17 9 snow
51 17 10 trunk
51 17 11 trunk
51 17 12 trunk
51 17 13 snow
51 17 14 leaves_1
51 17 15 leaves_1
51 18 0 snow
51 18 1 snow
51 18 2 snow
51 18 3 snow
51 18 4 snow
51 18 5 snow
51 18 6 snow
51 18 7 snow
51 18 8 snow
51 18 9 snow
51 18 12 leaves_1
51 18 13 leaves_1
51 18 14 leaves_1
51 19 0 snow
51 19 1 snow
51 19 2 snow
51 19 3 snow
51 19 4 snow
51 19 5 snow
51 19 6 snow
51 19 7 snow
51 19 8 snow
51 19 9 snow
51 19 12 leaves_1
51 20 0 snow
51 20 1 snow
51 20 2 snow
51 20 3 snow
51 20 4 snow
51 20 5 snow
51 20 6 snow
51 20 7 snow
51 20 8 snow
51 20 9 snow
51 21 0 snow
51 21 1 snow
51 21 2 snow
51 21 3 snow
51 21 4 snow
51 21 5 snow
51 21 6 snow
51 21 7 snow
51 21 8 snow
51 21 9 snow
51 22 0 snow
51 22 1 snow
51 22 2 snow
51 22 3 snow
51 22 4 snow
51 22 5 snow
51 22 6 snow
51 22 7 snow
51 22 8 snow
51 22 9 snow
51 23 0 snow
51 23 1 snow
51 23 2 snow
51 23 3 snow
51 23 4 snow
51 23 5 snow
51 23 6 snow
51 23 7 snow
51 23 8 snow
51 23 9 snow
51 24 0 snow
51 24 1 snow
51 24 2 snow
51 24 3 snow
51 24 4 snow
51 24 5 snow
51 24 6 snow
51 24 7 snow
51 24 8 snow
51 24 9 snow
51 25 0 snow
51 25 1 snow
51 25 2 snow
51 25 3 snow
51 25 4 snow
51 25 5 snow
51 25 6 snow
51 25 7 snow
51 25 8 snow
51 25 9 snow
51 26 0 snow
51 26 1 snow
51 26 2 snow
51 26 3 snow
51 26 4 snow
51 26 5 snow
51 26 6 snow
51 26 7 snow
51 26 8 snow
51 26 9 snow
51 27 0 snow
51 27 1 snow
51 27 2 snow
51 27 3 snow
51 27 4 snow
51 27 5 snow
51 27 6 snow
51 27 7 snow
51 27 8 snow
51 27 9 snow
51 28 0 snow
51 28 1 snow
51 28 2 snow
51 28 3 snow
51 28 4 snow
51 28 5 snow
51 28 6 snow
51 28 7 snow
51 28 8 snow
51 28 9 snow
51 29 0 snow
51 29 1 snow
51 29 2 snow
51 29 3 snow
51 29 4 snow
51 29 5 snow
51 29 6 snow
51 29 7 snow
51 29 8 snow
51 29 9 snow
51 30 0 snow
51 30 1 snow
51 30 2 snow
51 30 3 snow
51 30 4 snow
51 30 5 snow
51 30 6 snow
51 30 7 snow
51 30 8 snow
51 30 9 snow
51 31 0 snow
51 31 1 snow
51 31 2 snow
51 31 3 snow
51 31 4 snow
51 31 5 snow
51 31 6 snow
51 31 7 snow
51 31 8 snow
51 31 9 snow
51 32 0 snow
51 32 1 snow
51 32 2 snow
51 32 3 snow
51 32 4 snow
51 32 5 snow
51 32 6 snow
51 32 7 snow
51 32 8 snow
51 32 9 snow
51 32 11 leaves_1
51 33 0 snow
51 33 1 snow
51 33 2 snow
51 33 3 snow
51 33 4 snow
51 33 5 snow
51 33 6 snow
51 33 7 snow
51 33 8 snow
51 33 9 snow
51 34 0 snow
51 34 1 snow
51 34 2 snow
51 34 3 snow
51 34 4 snow
51 34 5 snow
51 34 6 snow
51 34 7 snow
51 34 8 snow
51 34 9 snow
51 35 0 snow
51 35 1 snow
51 35 2 snow
51 35 3 snow
51 35 4 snow
51 35 5 snow
51 35 6 snow
51 35 7 snow
51 35 8 snow
51 35 9 snow
51 36 0 snow
51 36 1 snow
51 36 2 snow
51 36 3 snow
51 36 4 snow
51 36 5 snow
51 36 6 snow
51 36 7 snow
51 36 8 snow
51 36 9 snow
51 37 0 snow
51 37 1 snow
51 37 2 snow
51 37 3 snow
51 37 4 snow
51 37 5 snow
51 37 6 snow
51 37 7 snow
51 37 8 snow
51 37 9 snow
51 38 0 snow
51 38 1 snow
51 38 2 snow
51 38 3 snow
51 38 4 snow
51 38 5 snow
51 38 6 snow
51 38 7 snow
51 38 8 snow
51 38 9 snow
51 39 0 snow
51 39 1 snow
51 39 2 snow
51 39 3 snow
51 39 4 snow
51 39 5 snow
51 39 6 snow
51 39 7 snow
51 39 8 snow
51 39 9 snow
51 40 0 snow
51 40 1 snow
51 40 2 snow
51 40 3 snow
51 40 4 snow
51 40 5 snow
51 40 6 snow
51 40 7 snow
51 40 8 snow
51 40 9 snow
51 41 0 snow
51 41 1 snow
51 41 2 snow
51 41 3 snow
51 41 4 snow
51 41 5 snow
51 41 6 snow
51 41 7 snow
51 41 8 snow
51 41 9 snow
51 42 0 snow
51 42 1 snow
51 42 2 snow
51 42 3 snow
51 42 4 snow
51 42 5 snow
51 42 6 snow
51 42 7 snow
51 42 8 snow
51 42 9 snow
51 43 0 snow
51 43 1 snow
51 43 2 snow
51 43 5 snow
51 43 6 snow
51 43 7 snow
51 43 8 snow
51 43 9 snow
51 44 0 snow
51 44 1 snow
51 44 2 snow
51 44 3 snow
51 44 4 snow
51 44 5 snow
51 44 6 snow
51 44 7 snow
51 44 8 snow
51 44 9 snow
51 45 0 snow
51 45 1 snow
51 45 2 snow
51 45 3 snow
51 45 4 snow
51 45 5 snow
51 45 6 snow
51 45 7 snow
51 45 8 snow
51 45 9 snow
51 45 12 leaves_1
51 46 0 snow
51 46 1 snow
51 46 2 snow
51 46 3 snow
51 46 4 snow
51 46 5 snow
51 46 6 snow
51 46 7 snow
51 46 8 snow
51 46 9 snow
51 46 12 leaves_1
51 46 13 leaves_1
51 46 14 leaves_1
51 47 0 snow
51 47 1 snow
51 47 2 snow
51 47 3 snow
51 47 4 snow
51 47 5 snow
51 47 6 snow
51 47 7 snow
51 47 8 snow
51 47 9 snow
51 47 12 leaves_1
51 48 0 snow
51 48 1 snow
51 48 2 snow
51 48 3 snow
51 48 4 snow
51 48 5 snow
51 48 6 snow
51 48 7 snow
51 48 8 snow
51 48 9 snow
51 49 0 snow
51 49 1 snow
51 49 2 snow
51 49 3 snow
51 49 4 snow
51 49 5 snow
51 49 6 snow
51 49 7 snow
51 49 8 snow
51 49 9 snow
51 50 0 snow
51 50 1 snow
51 50 2 snow
51 50 3 snow
51 50 4 snow
51 50 5 snow
51 50 6 snow
51 50 7 snow
51 50 8 snow
51 50 9 snow
51 51 0 snow
51 51 1 snow
51 51 2 snow
51 51 3 snow
51 51 4 snow
51 51 5 snow
51 51 6 snow
51 51 7 snow
51 51 8 snow
51 51 9 snow
51 52 0 snow
51 52 1 snow
51 52 2 snow
51 52 3 snow
51 52 4 snow
51 52 5 snow
51 52 6 snow
51 52 7 snow
51 52 8 snow
51 52 9 snow
51 53 0 snow
51 53 1 snow
51 53 2 snow
51 53 3 snow
51 53 4 snow
51 53 5 snow
51 53 6 snow
51 53 7 snow
51 53 8 snow
51 53 9 snow
51 54 0 snow
51 54 1 snow
51 54 2 snow
51 54 3 snow
51 54 4 snow
51 54 5 snow
51 54 6 snow
51 54 7 snow
51 54 8 snow
51 54 9 snow
51 55 0 snow
51 55 1 snow
51 55 2 snow
51 55 3 snow
51 55 4 snow
51 55 5 snow
51 55 6 snow
51 55 7 snow
51 55 8 snow
51 55 9 snow
51 55 13 leaves_1
51 56 0 snow
51 56 1 snow
51 56 2 snow
51 56 3 snow
51 56 4 snow
51 56 5 snow
51 56 6 snow
51 56 7 snow
51 56 8 snow
51 56 9 snow
51 56 13 leaves_1
51 56 14 leaves_1
51 56 15 leaves_1
51 57 0 snow
51 57 1 snow
51 57 2 snow
51 57 3 snow
51 57 4 snow
51 57 5 snow
51 57 6 snow
51 57 7 snow
51 57 8 snow
51 57 9 snow
51 57 13 leaves_1
51 57 14 leaves_1
51 57 15 leaves_1
51 57 16 leaves_1
51 58 0 snow
51 58 1 snow
51 58 2 snow
51 58 3 snow
51 58 4 snow
51 58 5 snow
51 58 6 snow
51 58 7 snow
51 58 8 snow
51 58 9 snow
51 58 13 leaves_1
51 58 14 leaves_1
51 59 0 snow
51 59 1 snow
51 59 2 snow
51 59 3 snow
51 59 4 snow
51 59 5 snow
51 59 6 snow
51 59 7 snow
51 59 8 snow
51 59 9 snow
51 59 13 leaves_1
51 60 0 snow
51 60 1 snow
51 60 2 snow
51 60 3 snow
51 60 4 snow
51 60 5 snow
51 60 6 snow
51 60 7 snow
51 60 8 snow
51 60 9 snow
51 61 0 snow
51 61 1 snow
51 61 2 snow
51 61 3 snow
51 61 4 snow
51 61 5 snow
51 61 6 snow
51 61 7 snow
51 61 8 snow
51 61 9 snow
51 62 0 snow
51 62 1 snow
51 62 2 snow
51 62 3 snow
51 62 4 snow
51 62 5 snow
51 62 6 snow
51 62 7 snow
51 62 8 snow
51 62 9 snow
51 63 0 snow
51 63 1 snow
51 63 2 snow
51 63 3 snow
51 63 4 snow
51 63 5 snow
51 63 6 snow
51 63 7 snow
51 63 8 snow
51 63 9 snow
51 64 0 snow
51 64 1 snow
51 64 2 snow
51 64 3 snow
51 64 4 snow
51 64 5 snow
51 64 6 snow
51 64 7 snow
51 64 8 snow
51 64 9 snow
51 65 0 snow
51 65 1 snow
51 65 2 snow
51 65 3 snow
51 65 4 snow
51 65 5 snow
51 65 6 snow
51 65 7 snow
51 65 8 snow
51 65 9 snow
51 66 0 snow
51 66 1 snow
51 66 2 snow
51 66 3 snow
51 66 4 snow
51 66 5 snow
51 66 6 snow
51 66 7 snow
51 66 8 snow
51 66 9 snow
51 67 0 snow
51 67 1 snow
51 67 2 snow
51 67 3 snow
51 67 4 snow
51 67 5 snow
51 67 6 snow
51 67 7 snow
51 67 8 snow
51 67 9 snow
51 68 0 snow
51 68 1 snow
51 68 2 snow
51 68 3 snow
51 68 4 snow
51 68 5 snow
51 68 6 snow
51 68 7 snow
51 68 8 snow
51 68 9 snow
51 69 0 snow
51 69 1 snow
51 69 2 snow
51 69 3 snow
51 69 4 snow
51 69 5 snow
51 69 6 snow
51 69 7 snow
51 69 8 snow
51 69 9 snow
51 70 0 snow
51 70 1 snow
51 70 2 snow
51 70 3 snow
51 70 4 snow
51 70 5 snow
51 70 6 snow
51 70 7 snow
51 70 8 snow
51 70 9 snow
51 71 0 snow
51 71 1 snow
51 71 2 snow
51 71 3 snow
51 71 4 snow
51 71 5 snow
51 71 6 snow
51 71 7 snow
51 71 8 snow
51 71 9 snow
51 72 0 snow
51 72 1 snow
51 72 2 snow
51 72 3 snow
51 72 4 snow
51 72 5 snow
51 72 6 snow
51 72 7 snow
51 72 8 snow
51 72 9 snow
51 73 0 snow
51 73 1 snow
51 73 2 snow
51 73 3 snow
51 73 4 snow
51 73 5 snow
51 73 6 snow
51 73 7 snow
51 73 8 snow
51 73 9 snow
51 73 10 snow
51 74 0 snow
51 74 1 snow
51 74 2 snow
51 74 3 snow
51 74 4 snow
51 74 5 snow
51 74 6 snow
51 74 7 snow
51 74 8 snow
51 74 9 snow
51 74 10 snow
51 75 0 snow
51 75 1 snow
51 75 2 snow
51 75 3 snow
51 75 4 snow
51 75 5 snow
51 75 6 snow
51 75 7 snow
51 75 8 snow
51 75 9 snow
51 75 10 snow
51 76 0 snow
51 76 1 snow
51 76 2 snow
51 76 3 snow
51 76 4 snow
51 76 5 snow
51 76 6 snow
51 76 7 snow
51 76 8 snow
51 76 9 snow
51 76 10 snow
51 77 0 snow
51 77 1 snow
51 77 2 snow
51 77 3 snow
51 77 4 snow
51 77 5 snow
51 77 6 snow
51 77 7 snow
51 77 8 snow
51 77 9 snow
51 77 10 snow
51 78 0 snow
51 78 1 snow
51 78 2 snow
51 78 3 snow
51 78 4 snow
51 78 5 snow
51 78 6 snow
51 78 7 snow
51 78 8 snow
51 78 9 snow
51 78 10 snow
51 78 11 snow
51 79 0 snow
51 79 1 snow
51 79 2 snow
51 79 3 snow
51 79 4 snow
51 79 5 snow
51 79 6 snow
51 79 7 snow
51 79 8 snow
51 79 9 snow
51 79 10 snow
51 79 11 snow
51 80 0 snow
51 80 1 snow
51 80 2 snow
51 80 3 snow
51 80 4 snow
51 80 5 snow
51 80 6 snow
51 80 7 snow
51 80 8 snow
51 80 9 snow
51 80 10 snow
51 80 11 snow
51 81 0 snow
51 81 1 snow
51 81 2 snow
51 81 3 snow
51 81 4 snow
51 81 5 snow
51 81 6 snow
51 81 7 snow
51 81 8 snow
51 81 9 snow
51 81 10 snow
51 81 11 snow
51 82 0 snow
51 82 1 snow
51 82 2 snow
51 82 3 snow
51 82 4 snow
51 82 5 snow
51 82 6 snow
51 82 7 snow
51 82 8 snow
51 82 9 snow
51 82 10 snow
51 82 11 snow
51 83 0 snow
51 83 1 snow
51 83 2 snow
51 83 3 snow
51 83 4 snow
51 83 5 snow
51 83 6 snow
51 83 7 snow
51 83 8 snow
51 83 9 snow
51 83 10 snow
51 83 11 snow
51 84 0 snow
51 84 1 snow
51 84 2 snow
51 84 3 snow
51 84 4 snow
51 84 5 snow
51 84 6 snow
51 84 7 snow
51 84 8 snow
51 84 9 snow
51 84 10 snow
51 84 11 snow
51 85 0 snow
51 85 1 snow
51 85 2 snow
51 85 3 snow
51 85 4 snow
51 85 5 snow
51 85 6 snow
51 85 7 snow
51 85 8 snow
51 85 9 snow
51 85 10 snow
51 85 11 snow
51 86 0 snow
51 86 1 snow
51 86 2 snow
51 86 3 snow
51 86 4 snow
51 86 5 snow
51 86 6 snow
51 86 7 snow
51 86 8 snow
51 86 9 snow
51 86 10 snow
51 86 11 snow
51 86 12 snow
51 87 0 snow
51 87 1 snow
51 87 2 snow
51 87 3 snow
51 87 4 snow
51 87 5 snow
51 87 6 snow
51 87 7 snow
51 87 8 snow
51 87 9 snow
51 87 10 snow
51 87 11 snow
51 87 12 snow
51 88 0 snow
51 88 1 snow
51 88 2 snow
51 88 3 snow
51 88 4 snow
51 88 5 snow
51 88 6 snow
51 88 7 snow
51 88 8 snow
51 88 9 snow
51 88 10 snow
51 88 11 snow
51 88 12 snow
51 89 0 snow
51 89 1 snow
51 89 2 snow
51 89 3 snow
51 89 4 snow
51 89 5 snow
51 89 6 snow
51 89 7 snow
51 89 8 snow
51 89 9 snow
51 89 10 snow
51 89 11 snow
51 89 12 snow
51 89 13 snow
51 90 0 snow
51 90 1 snow
51 90 2 snow
51 90 3 snow
51 90 4 snow
51 90 5 snow
51 90 6 snow
51 90 7 snow
51 90 8 snow
51 90 9 snow
51 90 10 snow
51 90 11 snow
51 90 12 snow
51 90 13 snow
51 91 0 snow
51 91 1 snow
51 91 2 snow
51 91 3 snow
51 91 4 snow
51 91 5 snow
51 91 6 snow
51 91 7 snow
51 91 8 snow
51 91 9 snow
51 91 10 snow
51 91 11 snow
51 91 12 snow
51 92 0 snow
51 92 1 snow
51 92 2 snow
51 92 3 snow
51 92 4 snow
51 92 5 snow
51 92 6 snow
51 92 7 snow
51 92 8 snow
51 92 9 snow
51 92 10 snow
51 92 11 snow
51 92 12 snow
51 92 13 snow
51 93 0 snow
51 93 1 snow
51 93 2 snow
51 93 3 snow
51 93 4 snow
51 93 5 snow
51 93 6 snow
51 93 7 snow
51 93 8 snow
51 93 9 snow
51 93 10 snow
51 93 11 snow
51 93 12 snow
51 93 13 snow
51 93 14 snow
51 94 0 snow
51 94 1 snow
51 94 2 snow
51 94 3 snow
51 94 4 snow
51 94 5 snow
51 94 6 snow
51 94 7 snow
51 94 8 snow
51 94 9 snow
51 94 10 snow
51 94 11 snow
51 94 12 snow
51 94 13 snow
51 94 14 snow
51 95 0 snow
51 95 1 snow
51 95 2 snow
51 95 3 snow
51 95 4 snow
51 95 5 snow
51 95 6 snow
51 95 7 snow
51 95 8 snow
51 95 9 snow
51 95 10 snow
51 95 11 snow
51 95 12 snow
51 95 13 snow
51 95 14 snow
51 96 0 snow
51 96 1 snow
51 96 2 snow
51 96 3 snow
51 96 4 snow
51 96 5 snow
51 96 6 snow
51 96 7 snow
51 96 8 snow
51 96 9 snow
51 96 10 snow
51 96 11 snow
51 96 12 snow
51 96 13 snow
51 96 14 snow
51 96 15 snow
51 97 0 snow
51 97 1 snow
51 97 2 snow
51 97 3 snow
51 97 4 snow
51 97 5 snow
51 97 6 snow
51 97 7 snow
51 97 8 snow
51 97 9 snow
51 97 10 snow
51 97 11 snow
51 97 12 snow
51 97 13 snow
51 97 14 snow
51 97 15 snow
51 98 0 snow
51 98 1 snow
51 98 2 snow
51 98 3 snow
51 98 4 snow
51 98 5 snow
51 98 6 snow
51 98 7 snow
51 98 8 snow
51 98 9 snow
51 98 10 snow
51 98 11 snow
51 98 12 snow
51 98 13 snow
51 98 14 snow
51 98 15 snow
51 98 16 snow
51 99 0 snow
51 99 1 snow
51 99 2 snow
51 99 3 snow
51 99 4 snow
51 99 5 snow
51 99 6 snow
51 99 7 snow
51 99 8 snow
51 99 9 snow
51 99 10 snow
51 99 11 snow
51 99 12 snow
51 99 13 snow
51 99 14 snow
51 99 15 snow
51 99 16 snow
51 99 17 snow
52 0 0 snow
52 0 1 snow
52 0 2 snow
52 0 3 snow
52 0 4 snow
52 0 5 snow
52 0 6 snow
52 0 7 snow
52 0 8 snow
52 0 9 snow
52 1 0 snow
52 1 1 snow
52 1 2 snow
52 1 3 snow
52 1 4 snow
52 1 5 snow
52 1 6 snow
52 1 7 snow
52 1 8 snow
52 1 9 snow
52 2 0 snow
52 2 1 snow
52 2 2 snow
52 2 3 snow
52 2 4 snow
52 2 5 snow
52 2 6 snow
52 2 7 snow
52 2 8 snow
52 2 9 snow
52 3 0 snow
52 3 1 snow
52 3 2 snow
52 3 3 snow
52 3 4 snow
52 3 5 snow
52 3 6 snow
52 3 7 snow
52 3 8 snow
52 3 9 snow
52 3 12 leaves_1
52 4 0 snow
52 4 1 snow
52 4 2 snow
52 4 3 snow
52 4 4 snow
52 4 5 snow
52 4 6 snow
52 4 7 snow
52 4 8 snow
52 4 9 snow
52 5 0 snow
52 5 1 snow
52 5 2 snow
52 5 3 snow
52 5 4 snow
52 5 5 snow
52 5 6 snow
52 5 7 snow
52 5 8 snow
52 5 9 snow
52 6 0 snow
52 6 1 snow
52 6 2 snow
52 6 3 snow
52 6 4 snow
52 6 5 snow
52 6 6 snow
52 6 7 snow
52 6 8 snow
52 6 9 snow
52 7 0 snow
52 7 1 snow
52 7 2 snow
52 7 3 snow
52 7 4 snow
52 7 5 snow
52 7 6 snow
52 7 7 snow
52 7 8 snow
52 7 9 snow
52 8 0 snow
52 8 1 snow
52 8 2 snow
52 8 3 snow
52 8 4 snow
52 8 5 snow
52 8 6 snow
52 8 7 snow
52 8 8 snow
52 8 9 snow
52 9 0 snow
52 9 1 snow
52 9 2 snow
52 9 3 snow
52 9 4 snow
52 9 5 snow
52 9 6 snow
52 9 7 snow
52 9 8 snow
52 9 9 snow
52 10 0 snow
52 10 1 snow
52 10 2 snow
52 10 3 snow
52 10 4 snow
52 10 5 snow
52 10 6 snow
52 10 7 snow
52 10 8 snow
52 10 9 snow
52 11 0 snow
52 11 1 snow
52 11 2 snow
52 11 3 snow
52 11 4 snow
52 11 5 snow
52 11 6 snow
52 11 7 snow
52 11 8 snow
52 11 9 snow
52 12 0 snow
52 12 1 snow
52 12 2 snow
52 12 3 snow
52 12 4 snow
52 12 5 snow
52 12 6 snow
52 12 7 snow
52 12 8 snow
52 12 9 snow
52 13 0 snow
52 13 1 snow
52 13 2 snow
52 13 3 snow
52 13 4 snow
52 13 5 snow
52 13 6 snow
52 13 7 snow
52 13 8 snow
52 13 9 snow
52 14 0 snow
52 14 1 snow
52 14 2 snow
52 14 3 snow
52 14 4 snow
52 14 5 snow
52 14 6 snow
52 14 7 snow
52 14 8 snow
52 14 9 snow
52 15 0 snow
52 15 1 snow
52 15 2 snow
52 15 3 snow
52 15 4 snow
52 15 5 snow
52 15 6 snow
52 15 7 snow
52 15 8 snow
52 15 9 snow
52 16 0 snow
52 16 1 snow
52 16 2 snow
52 16 3 snow
52 16 4 snow
52 16 5 snow
52 16 6 snow
52 16 7 snow
52 16 8 snow
52 16 9 snow
52 16 12 leaves_1
52 17 0 snow
52 17 1 snow
52 17 2 snow
52 17 3 snow
52 17 4 snow
52 17 5 snow
52 17 6 snow
52 17 7 snow
52 17 8 snow
52 17 9 snow
52 17 12 leaves_1
52 17 13 leaves_1
52 17 14 leaves_1
52 18 0 snow
52 18 1 snow
52 18 2 snow
52 18 3 snow
52 18 4 snow
52 18 5 snow
52 18 6 snow
52 18 7 snow
52 18 8 snow
52 18 9 snow
52 18 12 leaves_1
52 19 0 snow
52 19 1 snow
52 19 2 snow
52 19 3 snow
52 19 4 snow
52 19 5 snow
52 19 6 snow
52 19 7 snow
52 19 8 snow
52 19 9 snow
52 20 0 snow
52 20 1 snow
52 20 2 snow
52 20 3 snow
52 20 4 snow
52 20 5 snow
52 20 6 snow
52 20 7 snow
52 20 8 snow
52 20 9 snow
52 21 0 snow
52 21 1 snow
52 21 2 snow
52 21 3 snow
52 21 4 snow
52 21 5 snow
52 21 6 snow
52 21 7 snow
52 21 8 snow
52 21 9 snow
52 22 0 snow
52 22 1 snow
52 22 2 snow
52 22 3 snow
52 22 4 snow
52 22 5 snow
52 22 6 snow
52 22 7 snow
52 22 8 snow
52 22 9 snow
52 23 0 snow
52 23 1 snow
52 23 2 snow
52 23 3 snow
52 23 4 snow
52 23 5 snow
52 23 6 snow
52 23 7 snow
52 23 8 snow
52 23 9 snow
52 24 0 snow
52 24 1 snow
52 24 2 snow
52 24 3 snow
52 24 4 snow
52 24 5 snow
52 24 6 snow
52 24 7 snow
52 24 8 snow
52 24 9 snow
52 25 0 snow
52 25 1 snow
52 25 2 snow
52 25 3 snow
52 25 4 snow
52 25 5 snow
52 25 6 snow
52 25 7 snow
52 25 8 snow
52 25 9 snow
52 26 0 snow
52 26 1 snow
52 26 2 snow
52 26 3 snow
52 26 4 snow
52 26 5 snow
52 26 6 snow
52 26 7 snow
