f 0.600000 0.600000 0.600000 
42 56 9 pavement
42 56 10 pavement
42 56 11 pavement
42 56 12 pavement
42 57 0 snow
42 57 1 snow
42 57 2 snow
42 57 3 snow
42 57 4 snow
42 57 5 snow
42 57 6 snow
42 57 7 snow
42 57 8 pavement
42 57 9 pavement
42 57 10 pavement
42 57 11 pavement
42 57 12 pavement
42 58 0 snow
42 58 1 snow
42 58 2 snow
42 58 3 snow
42 58 4 snow
42 58 5 snow
42 58 6 snow
42 58 7 snow
42 58 8 pavement
42 58 9 pavement
42 58 10 pavement
42 58 11 pavement
42 58 12 pavement
42 59 0 snow
42 59 1 snow
42 59 2 snow
42 59 3 snow
42 59 4 snow
42 59 5 snow
42 59 6 snow
42 59 7 snow
42 59 8 pavement
42 59 9 pavement
42 59 10 pavement
42 59 11 pavement
42 59 12 pavement
42 60 0 snow
42 60 1 snow
42 60 2 snow
42 60 3 snow
42 60 4 snow
42 60 5 snow
42 60 6 snow
42 60 7 snow
42 60 8 pavement
42 60 9 pavement
42 60 10 pavement
42 60 11 pavement
42 60 12 pavement
42 61 0 snow
42 61 1 snow
42 61 2 snow
42 61 3 snow
42 61 4 snow
42 61 5 snow
42 61 6 snow
42 61 7 snow
42 61 8 pavement
42 61 9 pavement
42 61 10 pavement
42 61 11 pavement
42 61 12 pavement
42 62 0 snow
42 62 1 snow
42 62 2 snow
42 62 3 snow
42 62 4 snow
42 62 5 snow
42 62 6 snow
42 62 7 snow
42 62 8 pavement
42 62 9 pavement
42 62 10 pavement
42 62 11 pavement
42 62 12 pavement
42 63 0 snow
42 63 1 snow
42 63 2 snow
42 63 3 snow
42 63 4 snow
42 63 5 snow
42 63 6 snow
42 63 7 snow
42 63 8 pavement
42 63 9 pavement
42 63 10 pavement
42 63 11 pavement
42 63 12 pavement
42 64 0 snow
42 64 1 snow
42 64 2 snow
42 64 3 snow
42 64 4 snow
42 64 5 snow
42 64 6 snow
42 64 7 snow
42 64 8 pavement
42 64 9 pavement
42 64 10 pavement
42 64 11 pavement
42 64 12 pavement
42 65 0 snow
42 65 1 snow
42 65 2 snow
42 65 3 snow
42 65 4 snow
42 65 5 snow
42 65 6 snow
42 65 7 snow
42 65 8 pavement
42 65 9 pavement
42 65 10 pavement
42 65 11 pavement
42 65 12 pavement
42 66 0 snow
42 66 1 snow
42 66 2 snow
42 66 3 snow
42 66 4 snow
42 66 5 snow
42 66 6 snow
42 66 7 snow
42 66 8 pavement
42 66 9 pavement
42 66 10 pavement
42 66 11 pavement
42 66 12 pavement
42 67 0 snow
42 67 1 snow
42 67 2 snow
42 67 3 snow
42 67 4 snow
42 67 5 snow
42 67 6 snow
42 67 7 snow
42 67 8 pavement
42 67 9 pavement
42 67 10 pavement
42 67 11 pavement
42 67 12 pavement
42 68 0 snow
42 68 1 snow
42 68 2 snow
42 68 3 snow
42 68 4 snow
42 68 5 snow
42 68 6 snow
42 68 7 snow
42 68 8 pavement
42 68 9 pavement
42 68 10 pavement
42 68 11 pavement
42 68 12 pavement
42 69 0 snow
42 69 1 snow
42 69 2 snow
42 69 3 snow
42 69 4 snow
42 69 5 snow
42 69 6 snow
42 69 7 snow
42 69 8 pavement
42 69 9 pavement
42 69 10 pavement
42 69 11 pavement
42 69 12 pavement
42 70 0 snow
42 70 1 snow
42 70 2 snow
42 70 3 snow
42 70 4 snow
42 70 5 snow
42 70 6 snow
42 70 7 snow
42 70 8 pavement
42 70 9 pavement
42 70 10 pavement
42 70 11 pavement
42 70 12 pavement
42 71 0 snow
42 71 1 snow
42 71 2 snow
42 71 3 snow
42 71 4 snow
42 71 5 snow
42 71 6 snow
42 71 7 snow
42 71 8 pavement
42 71 9 pavement
42 71 10 pavement
42 71 11 pavement
42 71 12 pavement
42 72 0 snow
42 72 1 snow
42 72 2 snow
42 72 3 snow
42 72 4 snow
42 72 5 snow
42 72 6 snow
42 72 7 snow
42 72 8 pavement
42 72 9 pavement
42 72 10 pavement
42 72 11 pavement
42 72 12 pavement
42 73 0 snow
42 73 1 snow
42 73 2 snow
42 73 3 snow
42 73 4 snow
42 73 5 snow
42 73 6 snow
42 73 7 snow
42 73 8 pavement
42 73 9 pavement
42 73 10 pavement
42 73 11 pavement
42 73 12 pavement
42 74 0 snow
42 74 1 snow
42 74 2 snow
42 74 3 snow
42 74 4 snow
42 74 5 snow
42 74 6 snow
42 74 7 snow
42 74 8 pavement
42 74 9 pavement
42 74 10 pavement
42 74 11 pavement
42 74 12 pavement
42 75 0 snow
42 75 1 snow
42 75 2 snow
42 75 3 snow
42 75 4 snow
42 75 5 snow
42 75 6 snow
42 75 7 snow
42 75 8 pavement
42 75 9 pavement
42 75 10 pavement
42 75 11 pavement
42 75 12 pavement
42 76 0 snow
42 76 1 snow
42 76 2 snow
42 76 3 snow
42 76 4 snow
42 76 5 snow
42 76 6 snow
42 76 7 snow
42 76 8 pavement
42 76 9 pavement
42 76 10 pavement
42 76 11 pavement
42 76 12 pavement
42 77 0 snow
42 77 1 snow
42 77 2 snow
42 77 3 snow
42 77 4 snow
42 77 5 snow
42 77 6 snow
42 77 7 snow
42 77 8 pavement
42 77 9 pavement
42 77 10 pavement
42 77 11 pavement
42 77 12 pavement
42 78 0 snow
42 78 1 snow
42 78 2 snow
42 78 3 snow
42 78 4 snow
42 78 5 snow
42 78 6 snow
42 78 7 snow
42 78 8 pavement
42 78 9 pavement
42 78 10 pavement
42 78 11 pavement
42 78 12 pavement
42 79 0 snow
42 79 1 snow
42 79 2 snow
42 79 3 snow
42 79 4 snow
42 79 5 snow
42 79 6 snow
42 79 7 snow
42 79 8 pavement
42 79 9 pavement
42 79 10 pavement
42 79 11 pavement
42 79 12 pavement
42 80 0 snow
42 80 1 snow
42 80 2 snow
42 80 3 snow
42 80 4 snow
42 80 5 snow
42 80 6 snow
42 80 7 snow
42 80 8 pavement
42 80 9 pavement
42 80 10 pavement
42 80 11 pavement
42 80 12 pavement
42 81 0 snow
42 81 1 snow
42 81 2 snow
42 81 3 snow
42 81 4 snow
42 81 5 snow
42 81 6 snow
42 81 7 snow
42 81 8 pavement
42 81 9 pavement
42 81 10 pavement
42 81 11 pavement
42 81 12 pavement
42 82 0 snow
42 82 1 snow
42 82 2 snow
42 82 3 snow
42 82 4 snow
42 82 5 snow
42 82 6 snow
42 82 7 snow
42 82 8 pavement
42 82 9 pavement
42 82 10 pavement
42 82 11 pavement
42 82 12 pavement
42 83 0 snow
42 83 1 snow
42 83 2 snow
42 83 3 snow
42 83 4 snow
42 83 5 snow
42 83 6 snow
42 83 7 snow
42 83 8 pavement
42 83 9 pavement
42 83 10 pavement
42 83 11 pavement
42 83 12 pavement
42 84 0 snow
42 84 1 snow
42 84 2 snow
42 84 3 snow
42 84 4 snow
42 84 5 snow
42 84 6 snow
42 84 7 snow
42 84 8 pavement
42 84 9 pavement
42 84 10 pavement
42 84 11 pavement
42 84 12 pavement
42 85 0 snow
42 85 1 snow
42 85 2 snow
42 85 3 snow
42 85 4 snow
42 85 5 snow
42 85 6 snow
42 85 7 snow
42 85 8 pavement
42 85 9 pavement
42 85 10 pavement
42 85 11 pavement
42 85 12 pavement
42 86 0 snow
42 86 1 snow
42 86 2 snow
42 86 3 snow
42 86 4 snow
42 86 5 snow
42 86 6 snow
42 86 7 snow
42 86 8 pavement
42 86 9 pavement
42 86 10 pavement
42 86 11 pavement
42 86 12 pavement
42 87 0 snow
42 87 1 snow
42 87 2 snow
42 87 3 snow
42 87 4 snow
42 87 5 snow
42 87 6 snow
42 87 7 snow
42 87 8 pavement
42 87 9 pavement
42 87 10 pavement
42 87 11 pavement
42 87 12 pavement
42 88 0 snow
42 88 1 snow
42 88 2 snow
42 88 3 snow
42 88 4 snow
42 88 5 snow
42 88 6 snow
42 88 7 snow
42 88 8 pavement
42 88 9 pavement
42 88 10 pavement
42 88 11 pavement
42 88 12 pavement
42 89 0 snow
42 89 1 snow
42 89 2 snow
42 89 3 snow
42 89 4 snow
42 89 5 snow
42 89 6 snow
42 89 7 snow
42 89 8 pavement
42 89 9 pavement
42 89 10 pavement
42 89 11 pavement
42 89 12 pavement
42 90 0 snow
42 90 1 snow
42 90 2 snow
42 90 3 snow
42 90 4 snow
42 90 5 snow
42 90 6 snow
42 90 7 snow
42 90 8 pavement
42 90 9 pavement
42 90 10 pavement
42 90 11 pavement
42 90 12 pavement
42 91 0 snow
42 91 1 snow
42 91 2 snow
42 91 3 snow
42 91 4 snow
42 91 5 snow
42 91 6 snow
42 91 7 snow
42 91 8 pavement
42 91 9 pavement
42 91 10 pavement
42 91 11 pavement
42 91 12 pavement
42 92 0 snow
42 92 1 snow
42 92 2 snow
42 92 3 snow
42 92 4 snow
42 92 5 snow
42 92 6 snow
42 92 7 snow
42 92 8 pavement
42 92 9 pavement
42 92 10 pavement
42 92 11 pavement
42 92 12 pavement
42 93 0 snow
42 93 1 snow
42 93 2 snow
42 93 3 snow
42 93 4 snow
42 93 5 snow
42 93 6 snow
42 93 7 snow
42 93 8 pavement
42 93 9 pavement
42 93 10 pavement
42 93 11 pavement
42 93 12 pavement
42 94 0 snow
42 94 1 snow
42 94 2 snow
42 94 3 snow
42 94 4 snow
42 94 5 snow
42 94 6 snow
42 94 7 snow
42 94 8 pavement
42 94 9 pavement
42 94 10 pavement
42 94 11 pavement
42 94 12 pavement
42 95 0 snow
42 95 1 snow
42 95 2 snow
42 95 3 snow
42 95 4 snow
42 95 5 snow
42 95 6 snow
42 95 7 snow
42 95 8 pavement
42 95 9 pavement
42 95 10 pavement
42 95 11 pavement
42 95 12 pavement
42 96 0 snow
42 96 1 snow
42 96 2 snow
42 96 3 snow
42 96 4 snow
42 96 5 snow
42 96 6 snow
42 96 7 snow
42 96 8 pavement
42 96 9 pavement
42 96 10 pavement
42 96 11 pavement
42 96 12 pavement
42 97 0 snow
42 97 1 snow
42 97 2 snow
42 97 3 snow
42 97 4 snow
42 97 5 snow
42 97 6 snow
42 97 7 snow
42 97 8 pavement
42 97 9 pavement
42 97 10 pavement
42 97 11 pavement
42 97 12 pavement
42 98 0 snow
42 98 1 snow
42 98 2 snow
42 98 3 snow
42 98 4 snow
42 98 5 snow
42 98 6 snow
42 98 7 snow
42 98 8 pavement
42 98 9 pavement
42 98 10 pavement
42 98 11 pavement
42 98 12 pavement
42 99 0 snow
42 99 1 snow
42 99 2 snow
42 99 3 snow
42 99 4 snow
42 99 5 snow
42 99 6 snow
42 99 7 snow
42 99 8 pavement
42 99 9 pavement
42 99 10 pavement
42 99 11 pavement
42 99 12 pavement
43 0 0 snow
43 0 1 snow
43 0 2 snow
43 0 3 snow
43 0 4 snow
43 0 5 snow
43 0 6 snow
43 0 7 snow
43 0 8 pavement
43 0 9 pavement
43 0 10 pavement
43 0 11 pavement
43 0 12 pavement
43 1 0 snow
43 1 1 snow
43 1 2 snow
43 1 3 snow
43 1 4 snow
43 1 5 snow
43 1 6 snow
43 1 7 snow
43 1 8 pavement
43 1 9 pavement
43 1 10 pavement
43 1 11 pavement
43 1 12 pavement
43 2 0 snow
43 2 1 snow
43 2 2 snow
43 2 3 snow
43 2 4 snow
43 2 5 snow
43 2 6 snow
43 2 7 snow
43 2 8 pavement
43 2 9 pavement
43 2 10 pavement
43 2 11 pavement
43 2 12 pavement
43 3 0 snow
43 3 1 snow
43 3 2 snow
43 3 3 snow
43 3 4 snow
43 3 5 snow
43 3 6 snow
43 3 7 snow
43 3 8 pavement
43 3 9 pavement
43 3 10 pavement
43 3 11 pavement
43 3 12 pavement
43 4 0 snow
43 4 1 snow
43 4 2 snow
43 4 3 snow
43 4 4 snow
43 4 5 snow
43 4 6 snow
43 4 7 snow
43 4 8 pavement
43 4 9 pavement
43 4 10 pavement
43 4 11 pavement
43 4 12 pavement
43 5 0 snow
43 5 1 snow
43 5 2 snow
43 5 3 snow
43 5 4 snow
43 5 5 snow
43 5 6 snow
43 5 7 snow
43 5 8 pavement
43 5 9 pavement
43 5 10 pavement
43 5 11 pavement
43 5 12 pavement
43 6 0 snow
43 6 1 snow
43 6 2 snow
43 6 3 snow
43 6 4 snow
43 6 5 snow
43 6 6 snow
43 6 7 snow
43 6 8 pavement
43 6 9 pavement
43 6 10 pavement
43 6 11 pavement
43 6 12 pavement
43 7 0 snow
43 7 1 snow
43 7 2 snow
43 7 3 snow
43 7 4 snow
43 7 5 snow
43 7 6 snow
43 7 7 snow
43 7 8 pavement
43 7 9 pavement
43 7 10 pavement
43 7 11 pavement
43 7 12 pavement
43 8 0 snow
43 8 1 snow
43 8 2 snow
43 8 3 snow
43 8 4 snow
43 8 5 snow
43 8 6 snow
43 8 7 snow
43 8 8 pavement
43 8 9 pavement
43 8 10 pavement
43 8 11 pavement
43 8 12 pavement
43 9 0 snow
43 9 1 snow
43 9 2 snow
43 9 3 snow
43 9 4 snow
43 9 5 snow
43 9 6 snow
43 9 7 snow
43 9 8 pavement
43 9 9 pavement
43 9 10 pavement
43 9 11 pavement
43 9 12 pavement
43 10 0 snow
43 10 1 snow
43 10 2 snow
43 10 3 snow
43 10 4 snow
43 10 5 snow
43 10 6 snow
43 10 7 snow
43 10 8 pavement
43 10 9 pavement
43 10 10 pavement
43 10 11 pavement
43 10 12 pavement
43 11 0 snow
43 11 1 snow
43 11 2 snow
43 11 3 snow
43 11 4 snow
43 11 5 snow
43 11 6 snow
43 11 7 snow
43 11 8 pavement
43 11 9 pavement
43 11 10 pavement
43 11 11 pavement
43 11 12 pavement
43 12 0 snow
43 12 1 snow
43 12 2 snow
43 12 3 snow
43 12 4 snow
43 12 5 snow
43 12 6 snow
43 12 7 snow
43 12 8 pavement
43 12 9 pavement
43 12 10 pavement
43 12 11 pavement
43 12 12 pavement
43 13 0 snow
43 13 1 snow
43 13 2 snow
43 13 3 snow
43 13 4 snow
43 13 5 snow
43 13 6 snow
43 13 7 snow
43 13 8 pavement
43 13 9 pavement
43 13 10 pavement
43 13 11 pavement
43 13 12 pavement
43 14 0 snow
43 14 1 snow
43 14 2 snow
43 14 3 snow
43 14 4 snow
43 14 5 snow
43 14 6 snow
43 14 7 snow
43 14 8 pavement
43 14 9 pavement
43 14 10 pavement
43 14 11 pavement
43 14 12 pavement
43 15 0 snow
43 15 1 snow
43 15 2 snow
43 15 3 snow
43 15 4 snow
43 15 5 snow
43 15 6 snow
43 15 7 snow
43 15 8 pavement
43 15 9 pavement
43 15 10 pavement
43 15 11 pavement
43 15 12 pavement
43 16 0 snow
43 16 1 snow
43 16 2 snow
43 16 3 snow
43 16 4 snow
43 16 5 snow
43 16 6 snow
43 16 7 snow
43 16 8 pavement
43 16 9 pavement
43 16 10 pavement
43 16 11 pavement
43 16 12 pavement
43 17 0 snow
43 17 1 snow
43 17 2 snow
43 17 3 snow
43 17 4 snow
43 17 5 snow
43 17 6 snow
43 17 7 snow
43 17 8 pavement
43 17 9 pavement
43 17 10 pavement
43 17 11 pavement
43 17 12 pavement
43 18 0 snow
43 18 1 snow
43 18 2 snow
43 18 3 snow
43 18 4 snow
43 18 5 snow
43 18 6 snow
43 18 7 snow
43 18 8 pavement
43 18 9 pavement
43 18 10 pavement
43 18 11 pavement
43 18 12 pavement
43 19 0 snow
43 19 1 snow
43 19 2 snow
43 19 3 snow
43 19 4 snow
43 19 5 snow
43 19 6 snow
43 19 7 snow
43 19 8 pavement
43 19 9 pavement
43 19 10 pavement
43 19 11 pavement
43 19 12 pavement
43 20 0 snow
43 20 1 snow
43 20 2 snow
43 20 3 snow
43 20 4 snow
43 20 5 snow
43 20 6 snow
43 20 7 snow
43 20 8 pavement
43 20 9 pavement
43 20 10 pavement
43 20 11 pavement
43 20 12 pavement
43 21 0 snow
43 21 1 snow
43 21 2 snow
43 21 3 snow
43 21 4 snow
43 21 5 snow
43 21 6 snow
43 21 7 snow
43 21 8 pavement
43 21 9 pavement
43 21 10 pavement
43 21 11 pavement
43 21 12 pavement
43 22 0 snow
43 22 1 snow
43 22 2 snow
43 22 3 snow
43 22 4 snow
43 22 5 snow
43 22 6 snow
43 22 7 snow
43 22 8 pavement
43 22 9 pavement
43 22 10 pavement
43 22 11 pavement
43 22 12 pavement
43 23 0 snow
43 23 1 snow
43 23 2 snow
43 23 3 snow
43 23 4 snow
43 23 5 snow
43 23 6 snow
43 23 7 snow
43 23 8 pavement
43 23 9 pavement
43 23 10 pavement
43 23 11 pavement
43 23 12 pavement
43 24 0 snow
43 24 1 snow
43 24 2 snow
43 24 3 snow
43 24 4 snow
43 24 5 snow
43 24 6 snow
43 24 7 snow
43 24 8 pavement
43 24 9 pavement
43 24 10 pavement
43 24 11 pavement
43 24 12 pavement
43 25 0 snow
43 25 1 snow
43 25 2 snow
43 25 3 snow
43 25 4 snow
43 25 5 snow
43 25 6 snow
43 25 7 snow
43 25 8 pavement
43 25 9 pavement
43 25 10 pavement
43 25 11 pavement
43 25 12 pavement
43 26 0 snow
43 26 1 snow
43 26 2 snow
43 26 3 snow
43 26 4 snow
43 26 5 snow
43 26 6 snow
43 26 7 snow
43 26 8 pavement
43 26 9 pavement
43 26 10 pavement
43 26 11 pavement
43 26 12 pavement
43 27 0 snow
43 27 1 snow
43 27 2 snow
43 27 3 snow
43 27 4 snow
43 27 5 snow
43 27 6 snow
43 27 7 snow
43 27 8 pavement
43 27 9 pavement
43 27 10 pavement
43 27 11 pavement
43 27 12 pavement
43 28 0 snow
43 28 1 snow
43 28 2 snow
43 28 3 snow
43 28 4 snow
43 28 5 snow
43 28 6 snow
43 28 7 snow
43 28 8 pavement
43 28 9 pavement
43 28 10 pavement
43 28 11 pavement
43 28 12 pavement
43 29 0 snow
43 29 1 snow
43 29 2 snow
43 29 3 snow
43 29 4 snow
43 29 5 snow
43 29 6 snow
43 29 7 snow
43 29 8 pavement
43 29 9 pavement
43 29 10 pavement
43 29 11 pavement
43 29 12 pavement
43 30 0 snow
43 30 1 snow
43 30 2 snow
43 30 3 snow
43 30 4 snow
43 30 5 snow
43 30 6 snow
43 30 7 snow
43 30 8 pavement
43 30 9 pavement
43 30 10 pavement
43 30 11 pavement
43 30 12 pavement
43 31 0 snow
43 31 1 snow
43 31 2 snow
43 31 3 snow
43 31 4 snow
43 31 5 snow
43 31 6 snow
43 31 7 snow
43 31 8 pavement
43 31 9 pavement
43 31 10 pavement
43 31 11 pavement
43 31 12 pavement
43 32 0 snow
43 32 1 snow
43 32 2 snow
43 32 3 snow
43 32 4 snow
43 32 5 snow
43 32 6 snow
43 32 7 snow
43 32 8 pavement
43 32 9 pavement
43 32 10 pavement
43 32 11 pavement
43 32 12 pavement
43 33 0 snow
43 33 1 snow
43 33 2 snow
43 33 3 snow
43 33 4 snow
43 33 5 snow
43 33 6 snow
43 33 7 snow
43 33 8 pavement
43 33 9 pavement
43 33 10 pavement
43 33 11 pavement
43 33 12 pavement
43 34 0 snow
43 34 1 snow
43 34 2 snow
43 34 3 snow
43 34 4 snow
43 34 5 snow
43 34 6 snow
43 34 7 snow
43 34 8 pavement
43 34 9 pavement
43 34 10 pavement
43 34 11 pavement
43 34 12 pavement
43 35 0 snow
43 35 1 snow
43 35 2 snow
43 35 3 snow
43 35 4 snow
43 35 5 snow
43 35 6 snow
43 35 7 snow
43 35 8 pavement
43 35 9 pavement
43 35 10 pavement
43 35 11 pavement
43 35 12 pavement
43 36 0 snow
43 36 1 snow
43 36 2 snow
43 36 3 snow
43 36 4 snow
43 36 5 snow
43 36 6 snow
43 36 7 snow
43 36 8 pavement
43 36 9 pavement
43 36 10 pavement
43 36 11 pavement
43 36 12 pavement
43 37 0 snow
43 37 1 snow
43 37 2 snow
43 37 3 snow
43 37 4 snow
43 37 5 snow
43 37 6 snow
43 37 7 snow
43 37 8 pavement
43 37 9 pavement
43 37 10 pavement
43 37 11 pavement
43 37 12 pavement
43 38 0 snow
43 38 1 snow
43 38 2 snow
43 38 3 snow
43 38 4 snow
43 38 5 snow
43 38 6 snow
43 38 7 snow
43 38 8 pavement
43 38 9 pavement
43 38 10 pavement
43 38 11 pavement
43 38 12 pavement
43 39 0 snow
43 39 1 snow
43 39 2 snow
43 39 3 snow
43 39 4 snow
43 39 5 snow
43 39 6 snow
43 39 7 snow
43 39 8 pavement
43 39 9 pavement
43 39 10 pavement
43 39 11 pavement
43 39 12 pavement
43 40 0 snow
43 40 1 snow
43 40 2 snow
43 40 3 snow
43 40 4 snow
43 40 5 snow
43 40 6 snow
43 40 7 snow
43 40 8 pavement
43 40 9 pavement
43 40 10 pavement
43 40 11 pavement
43 40 12 pavement
43 41 0 snow
43 41 1 snow
43 41 2 snow
43 41 3 snow
43 41 4 snow
43 41 5 snow
43 41 6 snow
43 41 7 snow
43 41 8 pavement
43 41 9 pavement
43 41 10 pavement
43 41 11 pavement
43 41 12 pavement
43 42 0 snow
43 42 1 snow
43 42 2 snow
43 42 3 snow
43 42 4 snow
43 42 5 snow
43 42 6 snow
43 42 7 snow
43 42 8 pavement
43 42 9 pavement
43 42 10 pavement
43 42 11 pavement
43 42 12 pavement
43 43 0 snow
43 43 1 snow
43 43 2 snow
43 43 3 snow
43 43 4 snow
43 43 5 snow
43 43 6 snow
43 43 7 snow
43 43 8 pavement
43 43 9 pavement
43 43 10 pavement
43 43 11 pavement
43 43 12 pavement
43 44 0 snow
43 44 1 snow
43 44 2 snow
43 44 3 snow
43 44 4 snow
43 44 5 snow
43 44 6 snow
43 44 7 snow
43 44 8 pavement
43 44 9 pavement
43 44 10 pavement
43 44 11 pavement
43 44 12 pavement
43 45 0 snow
43 45 1 snow
43 45 2 snow
43 45 3 snow
43 45 4 snow
43 45 5 snow
43 45 6 snow
43 45 7 snow
43 45 8 pavement
43 45 9 pavement
43 45 10 pavement
43 45 11 pavement
43 45 12 pavement
43 46 0 snow
43 46 1 snow
43 46 2 snow
43 46 3 snow
43 46 4 snow
43 46 5 snow
43 46 6 snow
43 46 7 snow
43 46 8 pavement
43 46 9 pavement
43 46 10 pavement
43 46 11 pavement
43 46 12 pavement
43 47 0 snow
43 47 1 snow
43 47 2 snow
43 47 3 snow
43 47 4 snow
43 47 5 snow
43 47 6 snow
43 47 7 snow
43 47 8 pavement
43 47 9 pavement
43 47 10 pavement
43 47 11 pavement
43 47 12 pavement
43 48 0 snow
43 48 1 snow
43 48 2 snow
43 48 3 snow
43 48 4 snow
43 48 5 snow
43 48 6 snow
43 48 7 snow
43 48 8 pavement
43 48 9 pavement
43 48 10 pavement
43 48 11 pavement
43 48 12 pavement
43 49 0 snow
43 49 1 snow
43 49 2 snow
43 49 3 snow
43 49 4 snow
43 49 5 snow
43 49 6 snow
43 49 7 snow
43 49 8 pavement
43 49 9 pavement
43 49 10 pavement
43 49 11 pavement
43 49 12 pavement
43 50 0 snow
43 50 1 snow
43 50 2 snow
43 50 3 snow
43 50 4 snow
43 50 5 snow
43 50 6 snow
43 50 7 snow
43 50 8 pavement
43 50 9 pavement
43 50 10 pavement
43 50 11 pavement
43 50 12 pavement
43 51 0 snow
43 51 1 snow
43 51 2 snow
43 51 3 snow
43 51 4 snow
43 51 5 snow
43 51 6 snow
43 51 7 snow
43 51 8 pavement
43 51 9 pavement
43 51 10 pavement
43 51 11 pavement
43 51 12 pavement
43 52 0 snow
43 52 1 snow
43 52 2 snow
43 52 3 snow
43 52 4 snow
43 52 5 snow
43 52 6 snow
43 52 7 snow
43 52 8 pavement
43 52 9 pavement
43 52 10 pavement
43 52 11 pavement
43 52 12 pavement
43 53 0 snow
43 53 1 snow
43 53 2 snow
43 53 3 snow
43 53 4 snow
43 53 5 snow
43 53 6 snow
43 53 7 snow
43 53 8 pavement
43 53 9 pavement
43 53 10 pavement
43 53 11 pavement
43 53 12 pavement
43 54 0 snow
43 54 1 snow
43 54 2 snow
43 54 3 snow
43 54 4 snow
43 54 5 snow
43 54 6 snow
43 54 7 snow
43 54 8 pavement
43 54 9 pavement
43 54 10 pavement
43 54 11 pavement
43 54 12 pavement
43 55 0 snow
43 55 1 snow
43 55 2 snow
43 55 3 snow
43 55 4 snow
43 55 5 snow
43 55 6 snow
43 55 7 snow
43 55 8 pavement
43 55 9 pavement
43 55 10 pavement
43 55 11 pavement
43 55 12 pavement
43 56 0 snow
43 56 1 snow
43 56 2 snow
43 56 3 snow
43 56 4 snow
43 56 5 snow
43 56 6 snow
43 56 7 snow
43 56 8 pavement
43 56 9 pavement
43 56 10 pavement
43 56 11 pavement
43 56 12 pavement
43 57 0 snow
43 57 1 snow
43 57 2 snow
43 57 3 snow
43 57 4 snow
43 57 5 snow
43 57 6 snow
43 57 7 snow
43 57 8 pavement
43 57 9 pavement
43 57 10 pavement
43 57 11 pavement
43 57 12 pavement
43 58 0 snow
43 58 1 snow
43 58 2 snow
43 58 3 snow
43 58 4 snow
43 58 5 snow
43 58 6 snow
43 58 7 snow
43 58 8 pavement
43 58 9 pavement
43 58 10 pavement
43 58 11 pavement
43 58 12 pavement
43 59 0 snow
43 59 1 snow
43 59 2 snow
43 59 3 snow
43 59 4 snow
43 59 5 snow
43 59 6 snow
43 59 7 snow
43 59 8 pavement
43 59 9 pavement
43 59 10 pavement
43 59 11 pavement
43 59 12 pavement
43 60 0 snow
43 60 1 snow
43 60 2 snow
43 60 3 snow
43 60 4 snow
43 60 5 snow
43 60 6 snow
43 60 7 snow
43 60 8 pavement
43 60 9 pavement
43 60 10 pavement
43 60 11 pavement
43 60 12 pavement
43 61 0 snow
43 61 1 snow
43 61 2 snow
43 61 3 snow
43 61 4 snow
43 61 5 snow
43 61 6 snow
43 61 7 snow
43 61 8 pavement
43 61 9 pavement
43 61 10 pavement
43 61 11 pavement
43 61 12 pavement
43 62 0 snow
43 62 1 snow
43 62 2 snow
43 62 3 snow
43 62 4 snow
43 62 5 snow
43 62 6 snow
43 62 7 snow
43 62 8 pavement
43 62 9 pavement
43 62 10 pavement
43 62 11 pavement
43 62 12 pavement
43 63 0 snow
43 63 1 snow
43 63 2 snow
43 63 3 snow
43 63 4 snow
43 63 5 snow
43 63 6 snow
43 63 7 snow
43 63 8 pavement
43 63 9 pavement
43 63 10 pavement
43 63 11 pavement
43 63 12 pavement
43 64 0 snow
43 64 1 snow
43 64 2 snow
43 64 3 snow
43 64 4 snow
43 64 5 snow
43 64 6 snow
43 64 7 snow
43 64 8 pavement
43 64 9 pavement
43 64 10 pavement
43 64 11 pavement
43 64 12 pavement
43 65 0 snow
43 65 1 snow
43 65 2 snow
43 65 3 snow
43 65 4 snow
43 65 5 snow
43 65 6 snow
43 65 7 snow
43 65 8 pavement
43 65 9 pavement
43 65 10 pavement
43 65 11 pavement
43 65 12 pavement
43 66 0 snow
43 66 1 snow
43 66 2 snow
43 66 3 snow
43 66 4 snow
43 66 5 snow
43 66 6 snow
43 66 7 snow
43 66 8 pavement
43 66 9 pavement
43 66 10 pavement
43 66 11 pavement
43 66 12 pavement
43 67 0 snow
43 67 1 snow
43 67 2 snow
43 67 3 snow
43 67 4 snow
43 67 5 snow
43 67 6 snow
43 67 7 snow
43 67 8 pavement
43 67 9 pavement
43 67 10 pavement
43 67 11 pavement
43 67 12 pavement
43 68 0 snow
43 68 1 snow
43 68 2 snow
43 68 3 snow
43 68 4 snow
43 68 5 snow
43 68 6 snow
43 68 7 snow
43 68 8 pavement
43 68 9 pavement
43 68 10 pavement
43 68 11 pavement
43 68 12 pavement
43 69 0 snow
43 69 1 snow
43 69 2 snow
43 69 3 snow
43 69 4 snow
43 69 5 snow
43 69 6 snow
43 69 7 snow
43 69 8 pavement
43 69 9 pavement
43 69 10 pavement
43 69 11 pavement
43 69 12 pavement
43 70 0 snow
43 70 1 snow
43 70 2 snow
43 70 3 snow
43 70 4 snow
43 70 5 snow
43 70 6 snow
43 70 7 snow
43 70 8 pavement
43 70 9 pavement
43 70 10 pavement
43 70 11 pavement
43 70 12 pavement
43 71 0 snow
43 71 1 snow
43 71 2 snow
