f 0.300000 0.500000 1.000000 
55 52 2 sand_white
55 52 3 sand_white
55 52 4 sand_white
55 52 5 sand_white
55 52 6 sand_white
55 52 7 sand_white
55 52 8 sand_white
55 52 9 sand_white
55 52 10 sand_white
55 53 0 sand_white
55 53 1 sand_white
55 53 2 sand_white
55 53 3 sand_white
55 53 4 sand_white
55 53 5 sand_white
55 53 6 sand_white
55 53 7 sand_white
55 53 8 sand_white
55 53 9 sand_white
55 53 10 sand_white
55 54 0 sand_white
55 54 1 sand_white
55 54 2 sand_white
55 54 3 sand_white
55 54 4 sand_white
55 54 5 sand_white
55 54 6 sand_white
55 54 7 sand_white
55 54 8 sand_white
55 54 9 sand_white
55 54 10 sand_white
55 55 0 sand_white
55 55 1 sand_white
55 55 2 sand_white
55 55 3 sand_white
55 55 4 sand_white
55 55 5 sand_white
55 55 6 sand_white
55 55 7 sand_white
55 55 8 sand_white
55 55 9 sand_white
55 55 10 sand_white
55 56 0 sand_white
55 56 1 sand_white
55 56 2 sand_white
55 56 3 sand_white
55 56 4 sand_white
55 56 5 sand_white
55 56 6 sand_white
55 56 7 sand_white
55 56 8 sand_white
55 56 9 sand_white
55 56 10 sand_white
55 57 0 sand_white
55 57 1 sand_white
55 57 2 sand_white
55 57 3 sand_white
55 57 4 sand_white
55 57 5 sand_white
55 57 6 sand_white
55 57 7 sand_white
55 57 8 sand_white
55 57 9 sand_white
55 57 10 sand_white
55 58 0 sand_white
55 58 1 sand_white
55 58 2 sand_white
55 58 3 sand_white
55 58 4 sand_white
55 58 5 sand_white
55 58 6 sand_white
55 58 7 sand_white
55 58 8 sand_white
55 58 9 sand_white
55 58 10 sand_white
55 59 0 sand_white
55 59 1 sand_white
55 59 2 sand_white
55 59 3 sand_white
55 59 4 sand_white
55 59 5 sand_white
55 59 6 sand_white
55 59 7 sand_white
55 59 8 sand_white
55 59 9 sand_white
55 59 10 sand_white
55 60 0 sand_white
55 60 1 sand_white
55 60 2 sand_white
55 60 3 sand_white
55 60 4 sand_white
55 60 5 sand_white
55 60 6 sand_white
55 60 7 sand_white
55 60 8 sand_white
55 60 9 sand_white
55 60 10 sand_white
55 61 0 sand_white
55 61 1 sand_white
55 61 2 sand_white
55 61 3 sand_white
55 61 4 sand_white
55 61 5 sand_white
55 61 6 sand_white
55 61 7 sand_white
55 61 8 sand_white
55 61 9 sand_white
55 61 10 sand_white
55 62 0 sand_white
55 62 1 sand_white
55 62 2 sand_white
55 62 3 sand_white
55 62 4 sand_white
55 62 5 sand_white
55 62 6 sand_white
55 62 7 sand_white
55 62 8 sand_white
55 62 9 sand_white
55 62 10 sand_white
55 63 0 sand_white
55 63 1 sand_white
55 63 2 sand_white
55 63 3 sand_white
55 63 4 sand_white
55 63 5 sand_white
55 63 6 sand_white
55 63 7 sand_white
55 63 8 sand_white
55 63 9 sand_white
55 63 10 sand_white
55 64 0 sand_white
55 64 1 sand_white
55 64 2 sand_white
55 64 3 sand_white
55 64 4 sand_white
55 64 5 sand_white
55 64 6 sand_white
55 64 7 sand_white
55 64 8 sand_white
55 64 9 sand_white
55 64 10 sand_white
55 65 0 sand_white
55 65 1 sand_white
55 65 2 sand_white
55 65 3 sand_white
55 65 4 sand_white
55 65 5 sand_white
55 65 6 sand_white
55 65 7 sand_white
55 65 8 sand_white
55 65 9 sand_white
55 65 10 sand_white
55 65 11 sand_white
55 66 0 sand_white
55 66 1 sand_white
55 66 2 sand_white
55 66 3 sand_white
55 66 4 sand_white
55 66 5 sand_white
55 66 6 sand_white
55 66 7 sand_white
55 66 8 sand_white
55 66 9 sand_white
55 66 10 sand_white
55 66 11 sand_white
55 67 0 sand_white
55 67 1 sand_white
55 67 2 sand_white
55 67 3 sand_white
55 67 4 sand_white
55 67 5 sand_white
55 67 6 sand_white
55 67 7 sand_white
55 67 8 sand_white
55 67 9 sand_white
55 67 10 sand_white
55 67 11 sand_white
55 68 0 sand_white
55 68 1 sand_white
55 68 2 sand_white
55 68 3 sand_white
55 68 4 sand_white
55 68 5 sand_white
55 68 6 sand_white
55 68 7 sand_white
55 68 8 sand_white
55 68 9 sand_white
55 68 10 sand_white
55 68 11 sand_white
55 69 0 sand_white
55 69 1 sand_white
55 69 2 sand_white
55 69 3 sand_white
55 69 4 sand_white
55 69 5 sand_white
55 69 6 sand_white
55 69 7 sand_white
55 69 8 sand_white
55 69 9 sand_white
55 69 10 sand_white
55 69 11 sand_white
55 69 12 sand_white
55 70 0 sand_white
55 70 1 sand_white
55 70 2 sand_white
55 70 3 sand_white
55 70 4 sand_white
55 70 5 sand_white
55 70 6 sand_white
55 70 7 sand_white
55 70 8 sand_white
55 70 9 sand_white
55 70 10 sand_white
55 70 11 sand_white
55 70 12 sand_white
55 71 0 sand_white
55 71 1 sand_white
55 71 2 sand_white
55 71 3 sand_white
55 71 4 sand_white
55 71 5 sand_white
55 71 6 sand_white
55 71 7 sand_white
55 71 8 sand_white
55 71 9 sand_white
55 71 10 sand_white
55 71 11 sand_white
55 71 12 sand_white
55 72 0 sand_white
55 72 1 sand_white
55 72 2 sand_white
55 72 3 sand_white
55 72 4 sand_white
55 72 5 sand_white
55 72 6 sand_white
55 72 7 sand_white
55 72 8 sand_white
55 72 9 sand_white
55 72 10 sand_white
55 72 11 sand_white
55 72 12 sand_white
55 73 0 sand_white
55 73 1 sand_white
55 73 2 sand_white
55 73 3 sand_white
55 73 4 sand_white
55 73 5 sand_white
55 73 6 sand_white
55 73 7 sand_white
55 73 8 sand_white
55 73 9 sand_white
55 73 10 sand_white
55 73 11 sand_white
55 73 12 sand_white
55 74 0 sand_white
55 74 1 sand_white
55 74 2 sand_white
55 74 3 sand_white
55 74 4 sand_white
55 74 5 sand_white
55 74 6 sand_white
55 74 7 sand_white
55 74 8 sand_white
55 74 9 sand_white
55 74 10 sand_white
55 74 11 sand_white
55 74 12 sand_white
55 75 0 sand_white
55 75 1 sand_white
55 75 2 sand_white
55 75 3 sand_white
55 75 4 sand_white
55 75 5 sand_white
55 75 6 sand_white
55 75 7 sand_white
55 75 8 sand_white
55 75 9 sand_white
55 75 10 sand_white
55 75 11 sand_white
55 75 12 sand_white
55 76 0 sand_white
55 76 1 sand_white
55 76 2 sand_white
55 76 3 sand_white
55 76 4 sand_white
55 76 5 sand_white
55 76 6 sand_white
55 76 7 sand_white
55 76 8 sand_white
55 76 9 sand_white
55 76 10 sand_white
55 76 11 sand_white
55 76 12 sand_white
55 77 0 sand_white
55 77 1 sand_white
55 77 2 sand_white
55 77 3 sand_white
55 77 4 sand_white
55 77 5 sand_white
55 77 6 sand_white
55 77 7 sand_white
55 77 8 sand_white
55 77 9 sand_white
55 77 10 sand_white
55 77 11 sand_white
55 77 12 sand_white
55 78 0 sand_white
55 78 1 sand_white
55 78 2 sand_white
55 78 3 sand_white
55 78 4 sand_white
55 78 5 sand_white
55 78 6 sand_white
55 78 7 sand_white
55 78 8 sand_white
55 78 9 sand_white
55 78 10 sand_white
55 78 11 sand_white
55 78 12 sand_white
55 79 0 sand_white
55 79 1 sand_white
55 79 2 sand_white
55 79 3 sand_white
55 79 4 sand_white
55 79 5 sand_white
55 79 6 sand_white
55 79 7 sand_white
55 79 8 sand_white
55 79 9 sand_white
55 79 10 sand_white
55 79 11 sand_white
55 79 12 sand_white
55 80 0 sand_white
55 80 1 sand_white
55 80 2 sand_white
55 80 3 sand_white
55 80 4 sand_white
55 80 5 sand_white
55 80 6 sand_white
55 80 7 sand_white
55 80 8 sand_white
55 80 9 sand_white
55 80 10 sand_white
55 80 11 sand_white
55 80 12 sand_white
55 81 0 sand_white
55 81 1 sand_white
55 81 2 sand_white
55 81 3 sand_white
55 81 4 sand_white
55 81 5 sand_white
55 81 6 sand_white
55 81 7 sand_white
55 81 8 sand_white
55 81 9 sand_white
55 81 10 sand_white
55 81 11 sand_white
55 81 12 sand_white
55 82 0 sand_white
55 82 1 sand_white
55 82 2 sand_white
55 82 3 sand_white
55 82 4 sand_white
55 82 5 sand_white
55 82 6 sand_white
55 82 7 sand_white
55 82 8 sand_white
55 82 9 sand_white
55 82 10 sand_white
55 82 11 sand_white
55 82 12 sand_white
55 83 0 sand_white
55 83 1 sand_white
55 83 2 sand_white
55 83 3 sand_white
55 83 4 sand_white
55 83 5 sand_white
55 83 6 sand_white
55 83 7 sand_white
55 83 8 sand_white
55 83 9 sand_white
55 83 10 sand_white
55 83 11 sand_white
55 84 0 sand_white
55 84 1 sand_white
55 84 2 sand_white
55 84 3 sand_white
55 84 4 sand_white
55 84 5 sand_white
55 84 6 sand_white
55 84 7 sand_white
55 84 8 sand_white
55 84 9 sand_white
55 84 10 sand_white
55 84 11 sand_white
55 85 0 sand_white
55 85 1 sand_white
55 85 2 sand_white
55 85 3 sand_white
55 85 4 sand_white
55 85 5 sand_white
55 85 6 sand_white
55 85 7 sand_white
55 85 8 sand_white
55 85 9 sand_white
55 85 10 sand_white
55 85 11 sand_white
55 86 0 sand_white
55 86 1 sand_white
55 86 2 sand_white
55 86 3 sand_white
55 86 4 sand_white
55 86 5 sand_white
55 86 6 sand_white
55 86 7 sand_white
55 86 8 sand_white
55 86 9 sand_white
55 86 10 sand_white
55 87 0 sand_white
55 87 1 sand_white
55 87 2 sand_white
55 87 3 sand_white
55 87 4 sand_white
55 87 5 sand_white
55 87 6 sand_white
55 87 7 sand_white
55 87 8 sand_white
55 87 9 sand_white
55 87 10 sand_white
55 88 0 sand_white
55 88 1 sand_white
55 88 2 sand_white
55 88 3 sand_white
55 88 4 sand_white
55 88 5 sand_white
55 88 6 sand_white
55 88 7 sand_white
55 88 8 sand_white
55 88 9 sand_white
55 89 0 sand_white
55 89 1 sand_white
55 89 2 sand_white
55 89 3 sand_white
55 89 4 sand_white
55 89 5 sand_white
55 89 6 sand_white
55 89 7 sand_white
55 89 8 sand_white
55 89 9 water_2
55 90 0 sand_white
55 90 1 sand_white
55 90 2 sand_white
55 90 3 sand_white
55 90 4 sand_white
55 90 5 sand_white
55 90 6 sand_white
55 90 7 sand_white
55 90 8 sand_white
55 90 9 water_3
55 91 0 sand_white
55 91 1 sand_white
55 91 2 sand_white
55 91 3 sand_white
55 91 4 sand_white
55 91 5 sand_white
55 91 6 sand_white
55 91 7 sand_white
55 91 8 sand_white
55 91 9 water_4
55 92 0 sand_white
55 92 1 sand_white
55 92 2 sand_white
55 92 3 sand_white
55 92 4 sand_white
55 92 5 sand_white
55 92 6 sand_white
55 92 7 sand_white
55 92 8 sand_white
55 92 9 water_3
55 93 0 sand_white
55 93 1 sand_white
55 93 2 sand_white
55 93 3 sand_white
55 93 4 sand_white
55 93 5 sand_white
55 93 6 sand_white
55 93 7 sand_white
55 93 8 water_4
55 93 9 water_4
55 94 0 sand_white
55 94 1 sand_white
55 94 2 sand_white
55 94 3 sand_white
55 94 4 sand_white
55 94 5 sand_white
55 94 6 sand_white
55 94 7 sand_white
55 94 8 water_4
55 94 9 water_3
55 95 0 sand_white
55 95 1 sand_white
55 95 2 sand_white
55 95 3 sand_white
55 95 4 sand_white
55 95 5 sand_white
55 95 6 sand_white
55 95 7 water_2
55 95 8 water_1
55 95 9 beach_1
55 96 0 sand_white
55 96 1 sand_white
55 96 2 sand_white
55 96 3 sand_white
55 96 4 sand_white
55 96 5 sand_white
55 96 6 sand_white
55 96 7 water_2
55 96 8 water_2
55 96 9 water_2
55 97 0 sand_white
55 97 1 sand_white
55 97 2 sand_white
55 97 3 sand_white
55 97 4 sand_white
55 97 5 sand_white
55 97 6 sand_white
55 97 7 water_2
55 97 8 water_3
55 97 9 water_3
55 98 0 sand_white
55 98 1 sand_white
55 98 2 sand_white
55 98 3 sand_white
55 98 4 sand_white
55 98 5 sand_white
55 98 6 sand_white
55 98 7 water_3
55 98 8 water_1
55 98 9 water_4
55 99 0 sand_white
55 99 1 sand_white
55 99 2 sand_white
55 99 3 sand_white
55 99 4 sand_white
55 99 5 sand_white
55 99 6 water_3
55 99 7 water_3
55 99 8 water_4
55 99 9 water_4
56 0 0 sand_white
56 0 1 sand_white
56 0 2 sand_white
56 0 3 sand_white
56 0 4 sand_white
56 0 5 sand_white
56 0 6 water_2
56 0 7 water_1
56 0 8 water_3
56 0 9 water_4
56 1 0 sand_white
56 1 1 sand_white
56 1 2 sand_white
56 1 3 sand_white
56 1 4 sand_white
56 1 5 sand_white
56 1 6 water_3
56 1 7 water_3
56 1 8 water_2
56 1 9 water_4
56 2 0 sand_white
56 2 1 sand_white
56 2 2 sand_white
56 2 3 sand_white
56 2 4 sand_white
56 2 5 sand_white
56 2 6 water_1
56 2 7 water_4
56 2 8 water_3
56 2 9 water_2
56 3 0 sand_white
56 3 1 sand_white
56 3 2 sand_white
56 3 3 sand_white
56 3 4 sand_white
56 3 5 sand_white
56 3 6 water_1
56 3 7 water_4
56 3 8 water_4
56 3 9 water_3
56 4 0 sand_white
56 4 1 sand_white
56 4 2 sand_white
56 4 3 sand_white
56 4 4 sand_white
56 4 5 sand_white
56 4 6 water_1
56 4 7 water_2
56 4 8 water_3
56 4 9 water_2
56 5 0 sand_white
56 5 1 sand_white
56 5 2 sand_white
56 5 3 sand_white
56 5 4 sand_white
56 5 5 sand_white
56 5 6 water_1
56 5 7 water_3
56 5 8 water_3
56 5 9 water_4
56 6 0 sand_white
56 6 1 sand_white
56 6 2 sand_white
56 6 3 sand_white
56 6 4 sand_white
56 6 5 sand_white
56 6 6 water_3
56 6 7 water_3
56 6 8 water_1
56 6 9 water_4
56 7 0 sand_white
56 7 1 sand_white
56 7 2 sand_white
56 7 3 sand_white
56 7 4 sand_white
56 7 5 sand_white
56 7 6 sand_white
56 7 7 water_2
56 7 8 water_2
56 7 9 water_4
56 8 0 sand_white
56 8 1 sand_white
56 8 2 sand_white
56 8 3 sand_white
56 8 4 sand_white
56 8 5 sand_white
56 8 6 sand_white
56 8 7 water_1
56 8 8 water_2
56 8 9 water_1
56 9 0 sand_white
56 9 1 sand_white
56 9 2 sand_white
56 9 3 sand_white
56 9 4 sand_white
56 9 5 sand_white
56 9 6 sand_white
56 9 7 water_3
56 9 8 water_3
56 9 9 water_4
56 10 0 sand_white
56 10 1 sand_white
56 10 2 sand_white
56 10 3 sand_white
56 10 4 sand_white
56 10 5 sand_white
56 10 6 sand_white
56 10 7 water_1
56 10 8 water_1
56 10 9 water_2
56 11 0 sand_white
56 11 1 sand_white
56 11 2 sand_white
56 11 3 sand_white
56 11 4 sand_white
56 11 5 sand_white
56 11 6 sand_white
56 11 7 sand_white
56 11 8 water_3
56 11 9 water_3
56 12 0 sand_white
56 12 1 sand_white
56 12 2 sand_white
56 12 3 sand_white
56 12 4 sand_white
56 12 5 sand_white
56 12 6 sand_white
56 12 7 sand_white
56 12 8 water_2
56 12 9 water_1
56 13 0 sand_white
56 13 1 sand_white
56 13 2 sand_white
56 13 3 sand_white
56 13 4 sand_white
56 13 5 sand_white
56 13 6 sand_white
56 13 7 sand_white
56 13 8 water_3
56 13 9 water_1
56 14 0 sand_white
56 14 1 sand_white
56 14 2 sand_white
56 14 3 sand_white
56 14 4 sand_white
56 14 5 sand_white
56 14 6 sand_white
56 14 7 sand_white
56 14 8 sand_white
56 14 9 water_4
56 15 0 sand_white
56 15 1 sand_white
56 15 2 sand_white
56 15 3 sand_white
56 15 4 sand_white
56 15 5 sand_white
56 15 6 sand_white
56 15 7 sand_white
56 15 8 sand_white
56 15 9 water_4
56 16 0 sand_white
56 16 1 sand_white
56 16 2 sand_white
56 16 3 sand_white
56 16 4 sand_white
56 16 5 sand_white
56 16 6 sand_white
56 16 7 sand_white
56 16 8 sand_white
56 16 9 water_2
56 17 0 sand_white
56 17 1 sand_white
56 17 2 sand_white
56 17 3 sand_white
56 17 4 sand_white
56 17 5 sand_white
56 17 6 sand_white
56 17 7 sand_white
56 17 8 sand_white
56 17 9 water_2
56 18 0 sand_white
56 18 1 sand_white
56 18 2 sand_white
56 18 3 sand_white
56 18 4 sand_white
56 18 5 sand_white
56 18 6 sand_white
56 18 7 sand_white
56 18 8 sand_white
56 18 9 sand_white
56 19 0 sand_white
56 19 1 sand_white
56 19 2 sand_white
56 19 3 sand_white
56 19 4 sand_white
56 19 5 sand_white
56 19 6 sand_white
56 19 7 sand_white
56 19 8 sand_white
56 19 9 sand_white
56 20 0 sand_white
56 20 1 sand_white
56 20 2 sand_white
56 20 3 sand_white
56 20 4 sand_white
56 20 5 sand_white
56 20 6 sand_white
56 20 7 sand_white
56 20 8 sand_white
56 20 9 sand_white
56 21 0 sand_white
56 21 1 sand_white
56 21 2 sand_white
56 21 3 sand_white
56 21 4 sand_white
56 21 5 sand_white
56 21 6 sand_white
56 21 7 sand_white
56 21 8 sand_white
56 21 9 sand_white
56 21 10 sand_white
56 22 0 sand_white
56 22 1 sand_white
56 22 2 sand_white
56 22 3 sand_white
56 22 4 sand_white
56 22 5 sand_white
56 22 6 sand_white
56 22 7 sand_white
56 22 8 sand_white
56 22 9 sand_white
56 22 10 sand_white
56 23 0 sand_white
56 23 1 sand_white
56 23 2 sand_white
56 23 3 sand_white
56 23 4 sand_white
56 23 5 sand_white
56 23 6 sand_white
56 23 7 sand_white
56 23 8 sand_white
56 23 9 sand_white
56 23 10 sand_white
56 24 0 sand_white
56 24 1 sand_white
56 24 2 sand_white
56 24 3 sand_white
56 24 4 sand_white
56 24 5 sand_white
56 24 6 sand_white
56 24 7 sand_white
56 24 8 sand_white
56 24 9 sand_white
56 24 10 sand_white
56 25 0 sand_white
56 25 1 sand_white
56 25 2 sand_white
56 25 3 sand_white
56 25 4 sand_white
56 25 5 sand_white
56 25 6 sand_white
56 25 7 sand_white
56 25 8 sand_white
56 25 9 sand_white
56 25 10 sand_white
56 26 0 sand_white
56 26 1 sand_white
56 26 2 sand_white
56 26 3 sand_white
56 26 4 sand_white
56 26 5 sand_white
56 26 6 sand_white
56 26 7 sand_white
56 26 8 sand_white
56 26 9 sand_white
56 26 10 sand_white
56 27 0 sand_white
56 27 1 sand_white
56 27 2 sand_white
56 27 3 sand_white
56 27 4 sand_white
56 27 5 sand_white
56 27 6 sand_white
56 27 7 sand_white
56 27 8 sand_white
56 27 9 sand_white
56 27 10 sand_white
56 27 11 sand_white
56 28 0 sand_white
56 28 1 sand_white
56 28 2 sand_white
56 28 3 sand_white
56 28 4 sand_white
56 28 5 sand_white
56 28 6 sand_white
56 28 7 sand_white
56 28 8 sand_white
56 28 9 sand_white
56 28 10 sand_white
56 28 11 sand_white
56 29 0 sand_white
56 29 1 sand_white
56 29 2 sand_white
56 29 3 sand_white
56 29 4 sand_white
56 29 5 sand_white
56 29 6 sand_white
56 29 7 sand_white
56 29 8 sand_white
56 29 9 sand_white
56 29 10 sand_white
56 29 11 sand_white
56 30 0 sand_white
56 30 1 sand_white
56 30 2 sand_white
56 30 3 sand_white
56 30 4 sand_white
56 30 5 sand_white
56 30 6 sand_white
56 30 7 sand_white
56 30 8 sand_white
56 30 9 sand_white
56 30 10 sand_white
56 30 11 sand_white
56 31 0 sand_white
56 31 1 sand_white
56 31 2 sand_white
56 31 3 sand_white
56 31 4 sand_white
56 31 5 sand_white
56 31 6 sand_white
56 31 7 sand_white
56 31 8 sand_white
56 31 9 sand_white
56 31 10 sand_white
56 31 11 sand_white
56 32 0 sand_white
56 32 1 sand_white
56 32 2 sand_white
56 32 3 sand_white
56 32 4 sand_white
56 32 5 sand_white
56 32 6 sand_white
56 32 7 sand_white
56 32 8 sand_white
56 32 9 sand_white
56 32 10 sand_white
56 32 11 sand_white
56 33 0 sand_white
56 33 1 sand_white
56 33 2 sand_white
56 33 3 sand_white
56 33 4 sand_white
56 33 5 sand_white
56 33 6 sand_white
56 33 7 sand_white
56 33 8 sand_white
56 33 9 sand_white
56 33 10 sand_white
56 33 11 sand_white
56 34 0 sand_white
56 34 1 sand_white
56 34 2 sand_white
56 34 3 sand_white
56 34 4 sand_white
56 34 5 sand_white
56 34 6 sand_white
56 34 7 sand_white
56 34 8 sand_white
56 34 9 sand_white
56 34 10 sand_white
56 35 0 sand_white
56 35 1 sand_white
56 35 2 sand_white
56 35 3 sand_white
56 35 4 sand_white
56 35 5 sand_white
56 35 6 sand_white
56 35 7 sand_white
56 35 8 sand_white
56 35 9 sand_white
56 35 10 sand_white
56 36 0 sand_white
56 36 1 sand_white
56 36 2 sand_white
56 36 3 sand_white
56 36 4 sand_white
56 36 5 sand_white
56 36 6 sand_white
56 36 7 sand_white
56 36 8 sand_white
56 36 9 sand_white
56 36 10 sand_white
56 37 0 sand_white
56 37 1 sand_white
56 37 2 sand_white
56 37 3 sand_white
56 37 4 sand_white
56 37 5 sand_white
56 37 6 sand_white
56 37 7 sand_white
56 37 8 sand_white
56 37 9 sand_white
56 37 10 sand_white
56 38 0 sand_white
56 38 1 sand_white
56 38 2 sand_white
56 38 3 sand_white
56 38 4 sand_white
56 38 5 sand_white
56 38 6 sand_white
56 38 7 sand_white
56 38 8 sand_white
56 38 9 sand_white
56 38 10 sand_white
56 39 0 sand_white
56 39 1 sand_white
56 39 2 sand_white
56 39 3 sand_white
56 39 4 sand_white
56 39 5 sand_white
56 39 6 sand_white
56 39 7 sand_white
56 39 8 sand_white
56 39 9 sand_white
56 39 10 sand_white
56 40 0 sand_white
56 40 1 sand_white
56 40 2 sand_white
56 40 3 sand_white
56 40 4 sand_white
56 40 5 sand_white
56 40 6 sand_white
56 40 7 sand_white
56 40 8 sand_white
56 40 9 sand_white
56 40 10 sand_white
56 41 0 sand_white
56 41 1 sand_white
56 41 2 sand_white
56 41 3 sand_white
56 41 4 sand_white
56 41 5 sand_white
56 41 6 sand_white
56 41 7 sand_white
56 41 8 sand_white
56 41 9 sand_white
56 41 10 sand_white
56 42 0 sand_white
56 42 1 sand_white
56 42 2 sand_white
56 42 3 sand_white
56 42 4 sand_white
56 42 5 sand_white
56 42 6 sand_white
56 42 7 sand_white
56 42 8 sand_white
56 42 9 sand_white
56 42 10 sand_white
56 43 0 sand_white
56 43 1 sand_white
56 43 2 sand_white
56 43 3 sand_white
56 43 4 sand_white
56 43 5 sand_white
56 43 6 sand_white
56 43 7 sand_white
56 43 8 sand_white
56 43 9 sand_white
56 43 10 sand_white
56 44 0 sand_white
56 44 1 sand_white
56 44 2 sand_white
56 44 3 sand_white
56 44 4 sand_white
56 44 5 sand_white
56 44 6 sand_white
56 44 7 sand_white
56 44 8 sand_white
56 44 9 sand_white
56 44 10 sand_white
56 45 0 sand_white
56 45 1 sand_white
56 45 2 sand_white
56 45 3 sand_white
56 45 4 sand_white
56 45 5 sand_white
56 45 6 sand_white
56 45 7 sand_white
56 45 8 sand_white
56 45 9 sand_white
56 45 10 sand_white
56 46 0 sand_white
56 46 1 sand_white
56 46 2 sand_white
56 46 3 sand_white
56 46 4 sand_white
56 46 5 sand_white
56 46 6 sand_white
56 46 7 sand_white
56 46 8 sand_white
56 46 9 sand_white
56 46 10 sand_white
56 47 0 sand_white
56 47 1 sand_white
56 47 2 sand_white
56 47 3 sand_white
56 47 4 sand_white
56 47 5 sand_white
56 47 6 sand_white
56 47 7 sand_white
56 47 8 sand_white
56 47 9 sand_white
56 47 10 sand_white
56 48 0 sand_white
56 48 1 sand_white
56 48 2 sand_white
56 48 3 sand_white
56 48 4 sand_white
56 48 5 sand_white
56 48 6 sand_white
56 48 7 sand_white
56 48 8 sand_white
56 48 9 sand_white
56 48 10 sand_white
56 48 15 coconut
56 48 16 palms
56 49 0 sand_white
56 49 1 sand_white
56 49 2 sand_white
56 49 3 sand_white
56 49 4 sand_white
56 49 5 sand_white
56 49 6 sand_white
56 49 7 sand_white
56 49 8 sand_white
56 49 9 sand_white
56 49 10 sand_white
56 50 0 sand_white
56 50 1 sand_white
56 50 2 sand_white
56 50 3 sand_white
56 50 4 sand_white
56 50 5 sand_white
56 50 6 sand_white
56 50 7 sand_white
56 50 8 sand_white
56 50 9 sand_white
56 50 10 sand_white
56 51 0 sand_white
56 51 1 sand_white
56 51 2 sand_white
56 51 3 sand_white
56 51 4 sand_white
56 51 5 sand_white
56 51 6 sand_white
56 51 7 sand_white
56 51 8 sand_white
56 51 9 sand_white
56 51 10 sand_white
56 52 0 sand_white
56 52 1 sand_white
56 52 2 sand_white
56 52 3 sand_white
56 52 4 sand_white
56 52 5 sand_white
56 52 6 sand_white
56 52 7 sand_white
56 52 8 sand_white
56 52 9 sand_white
56 52 10 sand_white
56 53 0 sand_white
56 53 1 sand_white
56 53 2 sand_white
56 53 3 sand_white
56 53 4 sand_white
56 53 5 sand_white
56 53 6 sand_white
56 53 7 sand_white
56 53 8 sand_white
56 53 9 sand_white
56 53 10 sand_white
56 54 0 sand_white
56 54 1 sand_white
56 54 2 sand_white
56 54 3 sand_white
56 54 4 sand_white
56 54 5 sand_white
56 54 6 sand_white
56 54 7 sand_white
56 54 8 sand_white
56 54 9 sand_white
56 54 10 sand_white
56 55 0 sand_white
56 55 1 sand_white
56 55 2 sand_white
56 55 3 sand_white
56 55 4 sand_white
56 55 5 sand_white
56 55 6 sand_white
56 55 7 sand_white
56 55 8 sand_white
56 55 9 sand_white
56 55 10 sand_white
56 56 0 sand_white
56 56 1 sand_white
56 56 2 sand_white
56 56 3 sand_white
56 56 4 sand_white
56 56 5 sand_white
56 56 6 sand_white
56 56 7 sand_white
56 56 8 sand_white
56 56 9 sand_white
56 56 10 sand_white
56 57 0 sand_white
56 57 1 sand_white
56 57 2 sand_white
56 57 3 sand_white
56 57 4 sand_white
56 57 5 sand_white
56 57 6 sand_white
56 57 7 sand_white
56 57 8 sand_white
56 57 9 sand_white
56 57 10 sand_white
56 58 0 sand_white
56 58 1 sand_white
56 58 2 sand_white
56 58 3 sand_white
56 58 4 sand_white
56 58 5 sand_white
56 58 6 sand_white
56 58 7 sand_white
56 58 8 sand_white
56 58 9 sand_white
56 58 10 sand_white
56 59 0 sand_white
56 59 1 sand_white
56 59 2 sand_white
56 59 3 sand_white
56 59 4 sand_white
56 59 5 sand_white
56 59 6 sand_white
56 59 7 sand_white
56 59 8 sand_white
56 59 9 sand_white
56 59 10 sand_white
56 60 0 sand_white
56 60 1 sand_white
56 60 2 sand_white
56 60 3 sand_white
56 60 4 sand_white
56 60 5 sand_white
56 60 6 sand_white
56 60 7 sand_white
56 60 8 sand_white
56 60 9 sand_white
56 60 10 sand_white
56 61 0 sand_white
56 61 1 sand_white
56 61 2 sand_white
56 61 3 sand_white
56 61 4 sand_white
56 61 5 sand_white
56 61 6 sand_white
56 61 7 sand_white
56 61 8 sand_white
56 61 9 sand_white
56 61 10 sand_white
56 62 0 sand_white
56 62 1 sand_white
56 62 2 sand_white
56 62 3 sand_white
56 62 4 sand_white
56 62 5 sand_white
56 62 6 sand_white
56 62 7 sand_white
56 62 8 sand_white
56 62 9 sand_white
56 62 10 sand_white
56 63 0 sand_white
56 63 1 sand_white
56 63 2 sand_white
56 63 3 sand_white
56 63 4 sand_white
56 63 5 sand_white
56 63 6 sand_white
56 63 7 sand_white
56 63 8 sand_white
56 63 9 sand_white
56 63 10 sand_white
56 63 11 sand_white
56 64 0 sand_white
56 64 1 sand_white
56 64 2 sand_white
56 64 3 sand_white
56 64 4 sand_white
56 64 5 sand_white
56 64 6 sand_white
56 64 7 sand_white
56 64 8 sand_white
56 64 9 sand_white
56 64 10 sand_white
56 64 11 sand_white
56 65 0 sand_white
56 65 1 sand_white
56 65 2 sand_white
56 65 3 sand_white
56 65 4 sand_white
56 65 5 sand_white
56 65 6 sand_white
56 65 7 sand_white
56 65 8 sand_white
56 65 9 sand_white
56 65 10 sand_white
56 65 11 sand_white
56 66 0 sand_white
56 66 1 sand_white
56 66 2 sand_white
56 66 3 sand_white
56 66 4 sand_white
56 66 5 sand_white
56 66 6 sand_white
56 66 7 sand_white
56 66 8 sand_white
56 66 9 sand_white
56 66 10 sand_white
56 66 11 sand_white
